NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-07-10 20:09:41

BUY SIGNALS (704):
  HDFCBANK.NS     | Price:  817.55 | Entry:   801.2 | Target:  891.30 | Risk: LOW       
  YUKEN.NS        | Price:  751.55 | Trend:   5.68% | Mom:   0.35% | Risk: LOW       
  RICOAUTO.NS     | Price:  130.02 | Trend:   2.38% | Mom:  -3.50% | Risk: LOW       
  ADVENTHTL.NS    | Price:  144.07 | Trend:   0.12% | Mom:  -0.35% | Risk: LOW       
  FAZE3Q.NS       | Price:  581.70 | Trend:   9.27% | Mom:  -6.46% | Risk: LOW       
  BHARATWIRE.NS   | Price:  215.62 | Trend:  -1.60% | Mom:   6.53% | Risk: LOW       
  VHL.NS          | Price: 3525.90 | Trend:   0.32% | Mom:  -1.02% | Risk: LOW       
  WEALTH.NS       | Price:  961.75 | Trend:   1.62% | Mom:  -3.33% | Risk: LOW       
  CONTROLPR.NS    | Price:  640.30 | Trend:   2.19% | Mom:   0.98% | Risk: LOW       
  ELECTHERM.NS    | Price: 1119.10 | Trend:  16.97% | Mom:  -1.79% | Risk: LOW       
  VILAS.NS        | Price:  385.00 | Trend:  -0.80% | Mom:  -0.47% | Risk: LOW       
  ZUARI.NS        | Price:  231.18 | Trend:   1.46% | Mom:   0.09% | Risk: LOW       
  STEELXIND.NS    | Price:   12.15 | Trend:   4.36% | Mom:  -2.10% | Risk: LOW       
  BLUSPRING.NS    | Price:  106.66 | Trend:  21.83% | Mom:  -1.19% | Risk: LOW       
  PASHUPATI.NS    | Price:   88.19 | Trend:  -1.65% | Mom:   1.43% | Risk: LOW       
  MANALIPETC.NS   | Price:   60.90 | Trend:  -0.28% | Mom:  -4.14% | Risk: LOW       
  DVL.NS          | Price:  240.98 | Trend:  -0.47% | Mom:   2.23% | Risk: LOW       
  BCLIND.NS       | Price:   33.97 | Trend:  -2.97% | Mom:  -0.53% | Risk: LOW       
  DPSCLTD.NS      | Price:    7.49 | Trend: -10.61% | Mom:   0.27% | Risk: LOW       
  NELCAST.NS      | Price:  133.86 | Trend:  -4.56% | Mom:   0.97% | Risk: LOW       
  EXCELSOFT.NS    | Price:   78.48 | Trend:  -6.76% | Mom:   4.82% | Risk: LOW       
  IZMO.NS         | Price:  961.90 | Trend:  12.15% | Mom:  -5.30% | Risk: LOW       
  ANTELOPUS.NS    | Price:  794.45 | Trend:   1.75% | Mom:  -1.69% | Risk: LOW       
  SWELECTES.NS    | Price:  636.00 | Trend:  -0.72% | Mom:   3.84% | Risk: LOW       
  VIDYAWIRES.NS   | Price:   96.92 | Trend:  -0.32% | Mom:  -0.75% | Risk: LOW       
  AFSL.NS         | Price:  201.07 | Trend:  -0.17% | Mom:   0.03% | Risk: LOW       
  ESTER.NS        | Price:   89.46 | Trend:  -3.70% | Mom:  -0.42% | Risk: LOW       
  AVTNPL.NS       | Price:   69.40 | Trend:  -0.25% | Mom:  -0.98% | Risk: LOW       
  MAXIND.NS       | Price:  157.73 | Trend:  -2.35% | Mom:  -0.82% | Risk: LOW       
  ANDHRSUGAR.NS   | Price:   84.54 | Trend:  -2.69% | Mom:   5.12% | Risk: LOW       
  CREST.NS        | Price:  369.20 | Trend:  -0.28% | Mom:  -6.00% | Risk: LOW       
  CENTENKA.NS     | Price:  516.05 | Trend:   5.10% | Mom:  -0.36% | Risk: LOW       
  UNIENTER.NS     | Price:  107.79 | Trend:   1.23% | Mom:  -0.83% | Risk: LOW       
  CEWATER.NS      | Price:  319.50 | Trend:   6.26% | Mom: -10.09% | Risk: LOW       
  INNOVANA.NS     | Price:  309.85 | Trend:  -9.23% | Mom:   0.08% | Risk: LOW       
  AEROENTER.NS    | Price:  119.88 | Trend:   7.39% | Mom: -12.88% | Risk: LOW       
  DENTALKART.NS   | Price:  383.40 | Trend:  -4.53% | Mom:   2.69% | Risk: LOW       
  SAHANA.NS       | Price:  838.55 | Trend:  -0.32% | Mom:  -8.98% | Risk: LOW       
  SRHHYPOLTD.NS   | Price:  494.80 | Trend:  -2.45% | Mom:   1.74% | Risk: LOW       
  GANDHITUBE.NS   | Price:  859.05 | Trend:  -0.34% | Mom:  -0.06% | Risk: LOW       
  UTTAMSUGAR.NS   | Price:  233.09 | Trend:  -2.89% | Mom:   2.54% | Risk: LOW       
  XCHANGING.NS    | Price:   62.48 | Trend:  -3.76% | Mom:   0.03% | Risk: LOW       
  KRISHIVAL.NS    | Price:  399.10 | Trend:   2.07% | Mom:  -1.36% | Risk: LOW       
  JPOLYINVST.NS   | Price: 1066.40 | Trend:  -0.31% | Mom:  -3.08% | Risk: LOW       
  GICHSGFIN.NS    | Price:  150.84 | Trend:   0.26% | Mom:  -5.55% | Risk: LOW       
  IFBAGRO.NS      | Price:  917.95 | Trend:  -4.90% | Mom:   2.36% | Risk: LOW       
  APS.NS          | Price:  291.80 | Trend: -10.13% | Mom:  -0.51% | Risk: LOW       
  PVSL.NS         | Price:   93.03 | Trend:  -5.71% | Mom:   0.26% | Risk: LOW       
  NCLIND.NS       | Price:  185.78 | Trend:   2.47% | Mom:  -3.67% | Risk: LOW       
  COOLCAPS.NS     | Price:   25.00 | Trend:   1.18% | Mom:  -1.57% | Risk: LOW       
  ELIN.NS         | Price:   99.76 | Trend: -10.52% | Mom:   0.33% | Risk: LOW       
  LIKHITHA.NS     | Price:  238.80 | Trend:   5.80% | Mom:  -7.30% | Risk: LOW       
  REGAAL.NS       | Price:   81.77 | Trend:  -1.45% | Mom:   3.60% | Risk: LOW       
  TEMBO.NS        | Price:  565.05 | Trend:  -2.70% | Mom:   1.93% | Risk: LOW       
  CCCL.NS         | Price:   16.49 | Trend:   5.78% | Mom: -10.82% | Risk: LOW       
  TVTODAY.NS      | Price:  122.92 | Trend:   6.60% | Mom:  -1.58% | Risk: LOW       
  CHEMFAB.NS      | Price:  363.00 | Trend:  -8.63% | Mom:  -0.55% | Risk: LOW       
  SANDESH.NS      | Price:  977.50 | Trend:  -2.31% | Mom:   0.52% | Risk: LOW       
  DHAMPURSUG.NS   | Price:  141.81 | Trend:  -1.28% | Mom:   3.70% | Risk: LOW       
  ANUHPHR.NS      | Price:   79.02 | Trend:   0.28% | Mom:   1.05% | Risk: LOW       
  BLAL.NS         | Price:  183.35 | Trend:  -2.35% | Mom:   0.68% | Risk: LOW       
  MAHASTEEL.NS    | Price:  831.25 | Trend:  -1.69% | Mom:   5.03% | Risk: LOW       
  SVLL.NS         | Price:  700.75 | Trend:   7.75% | Mom:  -1.51% | Risk: LOW       
  KRYSTAL.NS      | Price:  601.30 | Trend:   1.35% | Mom:   0.10% | Risk: LOW       
  STEL.NS         | Price:  563.90 | Trend:   9.00% | Mom:  -5.64% | Risk: LOW       
  CHEMCON.NS      | Price:  182.91 | Trend:   0.14% | Mom:  -3.27% | Risk: LOW       
  VLSFINANCE.NS   | Price:  253.35 | Trend:   5.86% | Mom:  -3.40% | Risk: LOW       
  BHAGERIA.NS     | Price:  203.65 | Trend:   8.09% | Mom:  -7.06% | Risk: LOW       
  ASAL.NS         | Price:  506.45 | Trend:  -0.38% | Mom:  -2.43% | Risk: LOW       
  COFFEEDAY.NS    | Price:   32.04 | Trend:   3.47% | Mom:  -3.75% | Risk: LOW       
  GKSL.NS         | Price:  130.98 | Trend:  -1.27% | Mom:   1.35% | Risk: LOW       
  VHLTD.NS        | Price:  128.39 | Trend:  -5.63% | Mom:  -0.02% | Risk: LOW       
  ADVANCE.NS      | Price:  107.04 | Trend:   1.62% | Mom:  -2.81% | Risk: LOW       
  RATNAVEER.NS    | Price:  180.26 | Trend:   2.65% | Mom:  -0.14% | Risk: LOW       
  SAKAR.NS        | Price:  800.35 | Trend:   4.88% | Mom:  -0.95% | Risk: LOW       
  ELDEHSG.NS      | Price:  819.00 | Trend:   0.93% | Mom:   0.62% | Risk: LOW       
  MALLCOM.NS      | Price: 1029.50 | Trend:   0.14% | Mom:   2.25% | Risk: LOW       
  TECHLABS.NS     | Price:  139.20 | Trend: -19.36% | Mom:  19.95% | Risk: LOW       
  KAMATHOTEL.NS   | Price:  185.07 | Trend:   6.56% | Mom:  -0.03% | Risk: LOW       
  DWARKESH.NS     | Price:   42.65 | Trend:  -4.23% | Mom:  -0.09% | Risk: LOW       
  RITCO.NS        | Price:  256.00 | Trend:  -0.48% | Mom:  -3.49% | Risk: LOW       
  KOPRAN.NS       | Price:  189.36 | Trend:   4.84% | Mom:  -0.14% | Risk: LOW       
  20MICRONS.NS    | Price:  193.94 | Trend:   3.70% | Mom:  -3.07% | Risk: LOW       
  LINC.NS         | Price:  104.55 | Trend:   1.23% | Mom:  -9.45% | Risk: LOW       
  MVKAGRO.NS      | Price:  387.95 | Trend: -14.05% | Mom:  -0.31% | Risk: LOW       
  KSOLVES.NS      | Price:  282.60 | Trend:  -1.17% | Mom:  -0.93% | Risk: LOW       
  LAXMIINDIA.NS   | Price:  111.87 | Trend:  -1.06% | Mom:   9.96% | Risk: LOW       
  GEECEE.NS       | Price:  332.35 | Trend:   1.51% | Mom:  -2.89% | Risk: LOW       
  NBIFIN.NS       | Price: 1921.60 | Trend:   0.19% | Mom:   0.51% | Risk: LOW       
  THEINVEST.NS    | Price:   99.75 | Trend:  -1.67% | Mom:   1.00% | Risk: LOW       
  RSWM.NS         | Price:  194.31 | Trend:   6.00% | Mom:   0.49% | Risk: LOW       
  DMCC.NS         | Price:  267.85 | Trend:  -0.66% | Mom:   3.48% | Risk: LOW       
  SHIVALIK.NS     | Price:  223.67 | Trend:  -8.19% | Mom:   5.06% | Risk: LOW       
  RKSWAMY.NS      | Price:  101.33 | Trend:   3.70% | Mom:   0.83% | Risk: LOW       
  VENUSREM.NS     | Price: 1702.50 | Trend:  19.06% | Mom: -12.56% | Risk: LOW       
  MINDTECK.NS     | Price:  204.93 | Trend:  -1.70% | Mom:  -0.27% | Risk: LOW       
  AHCL.NS         | Price:   15.47 | Trend:   5.91% | Mom:  -5.03% | Risk: LOW       
  DREAMFOLKS.NS   | Price:   67.98 | Trend:  -7.89% | Mom:   0.65% | Risk: LOW       
  CELLECOR.NS     | Price:   38.20 | Trend:  -0.04% | Mom:   5.67% | Risk: LOW       
  SHREERAMA.NS    | Price:   43.08 | Trend:  -2.42% | Mom:   1.60% | Risk: LOW       
  EMKAY.NS        | Price:  265.10 | Trend:   5.03% | Mom:  -5.07% | Risk: LOW       
  IRIS.NS         | Price:  260.50 | Trend:   4.43% | Mom:  -2.29% | Risk: LOW       
  MODIS.NS        | Price:  343.35 | Trend:  -1.56% | Mom:   2.49% | Risk: LOW       
  CSLFINANCE.NS   | Price:  226.71 | Trend:  -0.72% | Mom:   0.33% | Risk: LOW       
  CHEVIOT.NS      | Price: 1123.90 | Trend:  -1.81% | Mom:   0.33% | Risk: LOW       
  SCHAND.NS       | Price:  148.35 | Trend:  -4.82% | Mom:   0.71% | Risk: LOW       
  KILITCH.NS      | Price:  184.24 | Trend:   3.73% | Mom:  -0.58% | Risk: LOW       
  VERTOZ.NS       | Price:   38.25 | Trend: -12.91% | Mom:   0.87% | Risk: LOW       
  SICALLOG.NS     | Price:   89.84 | Trend:  15.67% | Mom:  -6.33% | Risk: LOW       
  MWL.NS          | Price:   37.03 | Trend:   0.09% | Mom:  -0.22% | Risk: LOW       
  BORANA.NS       | Price:  305.10 | Trend:  -5.35% | Mom:   0.21% | Risk: LOW       
  TIRUPATI.NS     | Price:  510.00 | Trend:   3.63% | Mom:   0.00% | Risk: LOW       
  GLOTTIS.NS      | Price:   67.01 | Trend:   3.51% | Mom:  -0.74% | Risk: LOW       
  GIRIRAJ.NS      | Price:  128.85 | Trend: -14.48% | Mom:  -0.88% | Risk: LOW       
  SILINV.NS       | Price:  421.20 | Trend:  -2.65% | Mom:   0.04% | Risk: LOW       
  SPECIALITY.NS   | Price:  124.90 | Trend:  10.36% | Mom:  -1.84% | Risk: LOW       
  OCCLLTD.NS      | Price:  120.06 | Trend:   3.38% | Mom:  -5.21% | Risk: LOW       
  PRIMO.NS        | Price:   24.08 | Trend:   0.62% | Mom:  -0.12% | Risk: LOW       
  SJLOGISTIC.NS   | Price:  339.20 | Trend:   2.87% | Mom:   1.00% | Risk: LOW       
  KRONOX.NS       | Price:  149.49 | Trend:   5.13% | Mom:  -2.37% | Risk: LOW       
  BAHETI.NS       | Price:  714.40 | Trend:  11.23% | Mom:  -0.67% | Risk: LOW       
  KAYA.NS         | Price:  244.99 | Trend:  -0.86% | Mom:  -0.79% | Risk: LOW       
  EIFFL.NS        | Price:  316.25 | Trend:  18.00% | Mom:  -4.47% | Risk: LOW       
  SURAJLTD.NS     | Price:  229.96 | Trend:  -0.84% | Mom:   0.63% | Risk: LOW       
  MBLINFRA.NS     | Price:   26.00 | Trend:  -1.86% | Mom:   4.00% | Risk: LOW       
  ALLETEC.NS      | Price:  142.95 | Trend:  -4.40% | Mom:   1.74% | Risk: LOW       
  KNAGRI.NS       | Price:  205.76 | Trend:   3.53% | Mom:  -2.47% | Risk: LOW       
  ANNAPURNA.NS    | Price:  130.00 | Trend:  -6.52% | Mom:   0.27% | Risk: LOW       
  BMWVENTLTD.NS   | Price:   58.50 | Trend:  -3.01% | Mom:   1.09% | Risk: LOW       
  PARIN.NS        | Price:  687.20 | Trend:  -0.33% | Mom:  -4.63% | Risk: LOW       
  ADVANIHOTR.NS   | Price:   53.09 | Trend:   0.37% | Mom:  -0.28% | Risk: LOW       
  MUNJALSHOW.NS   | Price:  131.95 | Trend:  -0.12% | Mom:   2.88% | Risk: LOW       
  SREEL.NS        | Price:  211.30 | Trend:   6.62% | Mom:  -3.17% | Risk: LOW       
  ORBTEXP.NS      | Price:  231.78 | Trend:  20.45% | Mom:  -1.78% | Risk: LOW       
  MAZDA.NS        | Price:  235.01 | Trend:   5.37% | Mom:  -0.28% | Risk: LOW       
  PTL.NS          | Price:   39.80 | Trend:   0.45% | Mom:  -3.16% | Risk: LOW       
  MEGATHERM.NS    | Price:  218.25 | Trend:  -4.87% | Mom:   0.72% | Risk: LOW       
  MODISONLTD.NS   | Price:  290.95 | Trend:  11.36% | Mom:  -9.40% | Risk: LOW       
  VINYLINDIA.NS   | Price:  257.00 | Trend:   0.31% | Mom:   0.00% | Risk: LOW       
  DICIND.NS       | Price:  516.90 | Trend:   0.35% | Mom:   1.42% | Risk: LOW       
  CPEDU.NS        | Price:  197.25 | Trend:   2.53% | Mom:  -9.06% | Risk: LOW       
  SOFTTECH.NS     | Price:  434.80 | Trend:   1.37% | Mom:  -1.18% | Risk: LOW       
  NAHARINDUS.NS   | Price:  116.40 | Trend:   0.13% | Mom:  -2.76% | Risk: LOW       
  MEDICAMEQ.NS    | Price:  245.40 | Trend:  -4.27% | Mom:   7.54% | Risk: LOW       
  MODINATUR.NS    | Price:  413.00 | Trend:  -1.83% | Mom:   3.29% | Risk: LOW       
  UGARSUGAR.NS    | Price:   39.80 | Trend:  -3.49% | Mom:   3.11% | Risk: LOW       
  DAVANGERE.NS    | Price:    3.57 | Trend:  -4.35% | Mom:  -0.56% | Risk: LOW       
  MOLDTECH.NS     | Price:  126.76 | Trend:  -0.30% | Mom:  -4.76% | Risk: LOW       
  ARIES.NS        | Price:  344.05 | Trend:  -0.37% | Mom:   1.40% | Risk: LOW       
  PLASTIBLEN.NS   | Price:  176.41 | Trend:   1.92% | Mom:   0.04% | Risk: LOW       
  LORDSCHLO.NS    | Price:  136.37 | Trend:  -0.40% | Mom:   2.41% | Risk: LOW       
  KANPRPLA.NS     | Price:  194.11 | Trend:  -2.09% | Mom:   2.33% | Risk: LOW       
  SOUTHWEST.NS    | Price:  230.07 | Trend:  -4.68% | Mom:   2.82% | Risk: LOW       
  RAMANEWS.NS     | Price:   29.05 | Trend:  -2.41% | Mom:  -0.03% | Risk: LOW       
  PCCL.NS         | Price:  254.00 | Trend:  -6.54% | Mom:   2.44% | Risk: LOW       
  REMSONSIND.NS   | Price:   83.22 | Trend:  -9.99% | Mom:   1.50% | Risk: LOW       
  KHADIM.NS       | Price:  105.13 | Trend:  -0.45% | Mom:  -3.45% | Risk: LOW       
  FILATFASH.NS    | Price:    0.19 | Trend: -11.79% | Mom:   0.00% | Risk: LOW       
  DENORA.NS       | Price:  886.00 | Trend:  12.01% | Mom:  -4.67% | Risk: LOW       
  ORIENTBELL.NS   | Price:  323.25 | Trend:  -1.44% | Mom:   1.33% | Risk: LOW       
  RHL.NS          | Price:  179.64 | Trend:  -0.99% | Mom:   1.32% | Risk: LOW       
  JKIPL.NS        | Price:   97.34 | Trend:   1.27% | Mom:  -8.20% | Risk: LOW       
  INFOLLION.NS    | Price:  170.10 | Trend:  -9.46% | Mom:  -0.85% | Risk: LOW       
  WELINV.NS       | Price: 1800.00 | Trend:   1.89% | Mom:   0.06% | Risk: LOW       
  AARON.NS        | Price:  118.18 | Trend:  -4.00% | Mom:   0.02% | Risk: LOW       
  GOACARBON.NS    | Price:  393.25 | Trend:  -0.66% | Mom:  -0.54% | Risk: LOW       
  AARTISURF.NS    | Price:  373.85 | Trend:  -3.62% | Mom:   0.03% | Risk: LOW       
  IL&FSENGG.NS    | Price:   28.74 | Trend:  -0.08% | Mom:  -5.62% | Risk: LOW       
  ZIMLAB.NS       | Price:  115.93 | Trend:   6.20% | Mom:  -7.18% | Risk: LOW       
  ROSSELLIND.NS   | Price:   56.79 | Trend:   1.31% | Mom:  -1.47% | Risk: LOW       
  INM.NS          | Price:  169.00 | Trend:   0.25% | Mom:  -5.59% | Risk: LOW       
  IITL.NS         | Price:  131.40 | Trend: -10.20% | Mom:   2.08% | Risk: LOW       
  BROOKS.NS       | Price:   70.51 | Trend:  12.31% | Mom:  -4.13% | Risk: LOW       
  URAVIDEF.NS     | Price:  117.89 | Trend:  -2.34% | Mom:   3.57% | Risk: LOW       
  RACE.NS         | Price:  112.00 | Trend:  -3.18% | Mom:   0.71% | Risk: LOW       
  KANORICHEM.NS   | Price:  130.01 | Trend:  22.56% | Mom:  -1.56% | Risk: LOW       
  CMNL.NS         | Price:   99.00 | Trend: -11.90% | Mom:  -1.00% | Risk: LOW       
  BHAGYANGR.NS    | Price:  373.95 | Trend:  12.56% | Mom:  -4.64% | Risk: LOW       
  BYKE.NS         | Price:   34.34 | Trend:  -1.93% | Mom:   2.08% | Risk: LOW       
  LYKALABS.NS     | Price:   68.58 | Trend:   5.43% | Mom:  -1.82% | Risk: LOW       
  AFFORDABLE.NS   | Price:  169.72 | Trend:  -1.61% | Mom:   0.14% | Risk: LOW       
  ALMONDZ.NS      | Price:   13.27 | Trend:  -6.05% | Mom:   1.84% | Risk: LOW       
  SINTERCOM.NS    | Price:   75.99 | Trend:  -0.05% | Mom:   2.36% | Risk: LOW       
  VMSTMT.NS       | Price:   46.76 | Trend:  -0.02% | Mom:   7.25% | Risk: LOW       
  SAAKSHI.NS      | Price:  301.45 | Trend:  15.26% | Mom:  -1.16% | Risk: LOW       
  AFIL.NS         | Price:    9.80 | Trend:  -0.01% | Mom:  -5.59% | Risk: LOW       
  SHEMAROO.NS     | Price:  122.69 | Trend:   8.69% | Mom:  -4.35% | Risk: LOW       
  RVHL.NS         | Price:   45.05 | Trend:   5.73% | Mom:  -1.96% | Risk: LOW       
  PRIZOR.NS       | Price:  819.05 | Trend:   7.34% | Mom:  -9.65% | Risk: LOW       
  SUNDRMBRAK.NS   | Price:  785.05 | Trend:   8.68% | Mom:  -3.78% | Risk: LOW       
  CINELINE.NS     | Price:   79.96 | Trend:  -1.17% | Mom:   2.34% | Risk: LOW       
  KCEIL.NS        | Price:   88.50 | Trend:  -9.83% | Mom:  16.22% | Risk: LOW       
  DJML.NS         | Price:  115.05 | Trend:   8.37% | Mom:  -1.64% | Risk: LOW       
  STARTECK.NS     | Price:  276.10 | Trend:   3.83% | Mom:  -4.03% | Risk: LOW       
  DELPHIFX.NS     | Price:    8.79 | Trend:  -9.18% | Mom:   6.29% | Risk: LOW       
  MODIRUBBER.NS   | Price:  132.09 | Trend:   0.54% | Mom:   0.59% | Risk: LOW       
  SHREYANIND.NS   | Price:  138.40 | Trend:  -6.29% | Mom:  -0.48% | Risk: LOW       
  UCAL.NS         | Price:  114.19 | Trend:   9.23% | Mom:  -6.25% | Risk: LOW       
  INDOUS.NS       | Price:   89.57 | Trend:  -7.40% | Mom:   0.92% | Risk: LOW       
  ZEELEARN.NS     | Price:    9.00 | Trend:  23.67% | Mom:   0.78% | Risk: LOW       
  TRANSTEEL.NS    | Price:  125.00 | Trend:  -0.62% | Mom:   1.96% | Risk: LOW       
  NDLVENTURE.NS   | Price:  130.34 | Trend:   1.86% | Mom:   0.22% | Risk: LOW       
  CCHHL.NS        | Price:   12.82 | Trend:  -2.51% | Mom:   1.10% | Risk: LOW       
  SURANAT&P.NS    | Price:   18.70 | Trend:   0.22% | Mom:  -1.89% | Risk: LOW       
  CHAVDA.NS       | Price:   88.60 | Trend:  -5.33% | Mom:  -0.45% | Risk: LOW       
  MADHAVBAUG.NS   | Price:  175.00 | Trend: -12.06% | Mom:   0.00% | Risk: LOW       
  KDL.NS          | Price:  115.75 | Trend: -11.42% | Mom:  -0.13% | Risk: LOW       
  PRATHAM.NS      | Price:  121.50 | Trend:  -3.61% | Mom:  13.55% | Risk: LOW       
  REPL.NS         | Price:   65.47 | Trend:  -7.77% | Mom:  -0.44% | Risk: LOW       
  IPSL.NS         | Price:  245.00 | Trend:   4.21% | Mom:  -5.75% | Risk: LOW       
  STARPAPER.NS    | Price:  139.29 | Trend:   0.38% | Mom:   0.86% | Risk: LOW       
  IVC.NS          | Price:    8.12 | Trend:   1.19% | Mom:  -1.93% | Risk: LOW       
  SADHNANIQ.NS    | Price:    2.72 | Trend:   5.24% | Mom:  -8.42% | Risk: LOW       
  COASTCORP.NS    | Price:   49.92 | Trend:  -7.47% | Mom:  -0.38% | Risk: LOW       
  KMSUGAR.NS      | Price:   27.12 | Trend:  -1.95% | Mom:   4.03% | Risk: LOW       
  PIGL.NS         | Price:  108.69 | Trend:   0.81% | Mom:  -3.56% | Risk: LOW       
  PONNIERODE.NS   | Price:  317.15 | Trend:   2.05% | Mom:   0.87% | Risk: LOW       
  GENCON.NS       | Price:   41.70 | Trend:   3.38% | Mom:  -4.07% | Risk: LOW       
  SALSTEEL.NS     | Price:   57.39 | Trend:  -1.32% | Mom:   1.95% | Risk: LOW       
  SHIVATEX.NS     | Price:  158.37 | Trend:   0.09% | Mom:   8.18% | Risk: LOW       
  CHEMBOND.NS     | Price:  179.83 | Trend:   4.12% | Mom:  -1.21% | Risk: LOW       
  SHAH.NS         | Price:    4.58 | Trend:  -7.65% | Mom:  12.25% | Risk: LOW       
  DEVIT.NS        | Price:   27.63 | Trend:  -3.33% | Mom:   5.18% | Risk: LOW       
  BALAXI.NS       | Price:   24.02 | Trend:  -3.38% | Mom:   3.89% | Risk: LOW       
  MHLXMIRU.NS     | Price:  140.03 | Trend: -15.62% | Mom:   6.16% | Risk: LOW       
  FIDEL.NS        | Price:  148.70 | Trend:  -8.07% | Mom:  -0.73% | Risk: LOW       
  SPECTSTM.NS     | Price:   57.00 | Trend:  -4.20% | Mom:   3.35% | Risk: LOW       
  UNITEDTEA.NS    | Price:  478.05 | Trend:  -6.37% | Mom:   0.04% | Risk: LOW       
  PKTEA.NS        | Price:  763.70 | Trend:  -4.63% | Mom:  -0.12% | Risk: LOW       
  BASML.NS        | Price:   25.44 | Trend:   0.39% | Mom:  -9.40% | Risk: LOW       
  DHARAN.NS       | Price:    0.15 | Trend:   4.02% | Mom:  -6.25% | Risk: LOW       
  INDOWIND.NS     | Price:    9.23 | Trend:  -4.36% | Mom:   1.43% | Risk: LOW       
  NEPHROCARE.NS   | Price:   70.25 | Trend:  -5.59% | Mom:   4.31% | Risk: LOW       
  LOTUSEYE.NS     | Price:  121.12 | Trend:   2.06% | Mom:  -3.12% | Risk: LOW       
  AKSHARCHEM.NS   | Price:  234.72 | Trend:   8.72% | Mom:  -2.03% | Risk: LOW       
  ANIKINDS.NS     | Price:   44.50 | Trend:  -0.46% | Mom:  -2.41% | Risk: LOW       
  EMMIL.NS        | Price:  131.80 | Trend:  -3.20% | Mom:  -0.79% | Risk: LOW       
  AAREYDRUGS.NS   | Price:   84.52 | Trend:  -0.30% | Mom:  -8.63% | Risk: LOW       
  PRAXIS.NS       | Price:    7.84 | Trend:   3.07% | Mom:  -7.55% | Risk: LOW       
  ASPINWALL.NS    | Price:  243.10 | Trend:   0.63% | Mom:  -0.07% | Risk: LOW       
  GULFPETRO.NS    | Price:   37.95 | Trend:   1.71% | Mom:  -4.79% | Risk: LOW       
  PROPEQUITY.NS   | Price:  229.00 | Trend:   0.32% | Mom:   1.78% | Risk: LOW       
  NECCLTD.NS      | Price:   15.91 | Trend:  -0.99% | Mom:  -0.87% | Risk: LOW       
  INCREDIBLE.NS   | Price:   33.58 | Trend:  -3.19% | Mom:   2.07% | Risk: LOW       
  TIPSFILMS.NS    | Price:  329.85 | Trend:  -7.85% | Mom:  -0.33% | Risk: LOW       
  ARCHIDPLY.NS    | Price:   79.98 | Trend:  -1.84% | Mom:  -0.20% | Risk: LOW       
  EMMBI.NS        | Price:   88.51 | Trend:   1.08% | Mom:  -7.96% | Risk: LOW       
  KEYFINSERV.NS   | Price:  266.00 | Trend:   0.31% | Mom:   9.04% | Risk: LOW       
  TAINWALCHM.NS   | Price:  196.30 | Trend:  -2.13% | Mom:  -0.80% | Risk: LOW       
  ENFUSE.NS       | Price:  171.00 | Trend:  -2.67% | Mom:   8.23% | Risk: LOW       
  SIKKO.NS        | Price:    4.11 | Trend:  -0.60% | Mom:   7.31% | Risk: LOW       
  PRLIND.NS       | Price:   49.00 | Trend:  -9.83% | Mom:   0.00% | Risk: LOW       
  ALPA.NS         | Price:   68.29 | Trend:  -0.97% | Mom:  -0.31% | Risk: LOW       
  PURVFLEXI.NS    | Price:   49.85 | Trend:  -9.65% | Mom:  -0.30% | Risk: LOW       
  CPS.NS          | Price:  998.80 | Trend:  -0.02% | Mom:  -3.27% | Risk: LOW       
  AARTECH.NS      | Price:   49.66 | Trend:   9.03% | Mom:  -5.03% | Risk: LOW       
  SHRITECH.NS     | Price:   63.65 | Trend:  -3.67% | Mom:  -0.55% | Risk: LOW       
  LAL.NS          | Price:    8.59 | Trend:  11.55% | Mom:  -6.32% | Risk: LOW       
  SONAMLTD.NS     | Price:   53.06 | Trend:  -1.53% | Mom:   1.03% | Risk: LOW       
  VISHWARAJ.NS    | Price:    5.43 | Trend:  -2.94% | Mom:   0.74% | Risk: LOW       
  VASWANI.NS      | Price:   54.10 | Trend:  -3.78% | Mom:   1.12% | Risk: LOW       
  SUPERHOUSE.NS   | Price:  157.51 | Trend:   2.29% | Mom:  -1.33% | Risk: LOW       
  DYNAMIC.NS      | Price:  160.00 | Trend:   8.97% | Mom: -11.53% | Risk: LOW       
  IVP.NS          | Price:  163.17 | Trend:   0.06% | Mom:   2.23% | Risk: LOW       
  BSL.NS          | Price:  127.00 | Trend:  -0.00% | Mom:  -0.30% | Risk: LOW       
  EMKAYTOOLS.NS   | Price:   94.00 | Trend:  -5.17% | Mom:  -0.84% | Risk: LOW       
  CROWN.NS        | Price:  113.18 | Trend:  -4.85% | Mom:   2.26% | Risk: LOW       
  GAYAPROJ.NS     | Price:   20.78 | Trend:   1.93% | Mom:  -5.16% | Risk: LOW       
  MAITREYA.NS     | Price:  140.90 | Trend: -11.15% | Mom:   2.21% | Risk: LOW       
  MAHESHWARI.NS   | Price:   73.14 | Trend:  15.32% | Mom:  -1.27% | Risk: LOW       
  RKEC.NS         | Price:   27.34 | Trend: -10.17% | Mom:  -0.29% | Risk: LOW       
  HINDCON.NS      | Price:   21.48 | Trend:  -3.17% | Mom:   4.73% | Risk: LOW       
