NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-25 02:57:23

BUY SIGNALS (722):
  KOTAKBANK.NS    | Price:  402.80 | Entry:  394.74 | Target:  434.89 | Risk: LOW       
  PRAMARA.NS      | Price:  119.75 | Trend:  -6.40% | Mom:   0.34% | Risk: LOW       
  UNIHEALTH.NS    | Price:  751.10 | Trend:   9.00% | Mom:  -2.96% | Risk: LOW       
  BAFNAPH.NS      | Price:  242.45 | Trend:   7.32% | Mom: -14.93% | Risk: LOW       
  SUNDRMBRAK.NS   | Price:  793.25 | Trend:  -1.49% | Mom:   0.79% | Risk: LOW       
  CINELINE.NS     | Price:   88.03 | Trend:   6.64% | Mom:  -3.08% | Risk: LOW       
  AIRAN.NS        | Price:   15.03 | Trend:  -3.43% | Mom:  -0.40% | Risk: LOW       
  ELGIRUBCO.NS    | Price:   60.07 | Trend:   7.64% | Mom:  -4.68% | Risk: LOW       
  OSIAHYPER.NS    | Price:    2.87 | Trend:  -5.45% | Mom:   3.61% | Risk: LOW       
  UYFINCORP.NS    | Price:   20.14 | Trend:  16.16% | Mom:  -1.08% | Risk: LOW       
  YASHOPTICS.NS   | Price:  115.45 | Trend:  -1.07% | Mom:  -0.04% | Risk: LOW       
  INDOUS.NS       | Price:   85.56 | Trend:  -0.76% | Mom:   4.79% | Risk: LOW       
  VSTL.NS         | Price:  110.54 | Trend:  -1.62% | Mom:   3.30% | Risk: LOW       
  UNIVPHOTO.NS    | Price:  450.05 | Trend:   7.63% | Mom:  -4.59% | Risk: LOW       
  RVTH.NS         | Price:  733.90 | Trend:   1.75% | Mom:   0.06% | Risk: LOW       
  TTL.NS          | Price:    6.25 | Trend:  -3.70% | Mom:   7.57% | Risk: LOW       
  RADIOCITY.NS    | Price:    6.69 | Trend:   4.96% | Mom:  -2.34% | Risk: LOW       
  PRITIKAUTO.NS   | Price:   17.62 | Trend:  -0.23% | Mom:  -1.73% | Risk: LOW       
  CHAVDA.NS       | Price:  137.15 | Trend:  22.87% | Mom:  -2.56% | Risk: LOW       
  RBS.NS          | Price:   92.00 | Trend:   9.61% | Mom:   0.55% | Risk: LOW       
  PRATHAM.NS      | Price:  120.05 | Trend:   2.63% | Mom:   0.04% | Risk: LOW       
  SUPREMEINF.NS   | Price:   86.36 | Trend:   4.43% | Mom:  -2.30% | Risk: LOW       
  STARPAPER.NS    | Price:  144.98 | Trend:   0.73% | Mom:  -4.95% | Risk: LOW       
  NURECA.NS       | Price:  306.70 | Trend:   8.48% | Mom: -10.48% | Risk: LOW       
  IVC.NS          | Price:    8.20 | Trend:  -1.10% | Mom:   0.12% | Risk: LOW       
  DUCOL.NS        | Price:  106.70 | Trend:  -0.97% | Mom:  -0.37% | Risk: LOW       
  SADHNANIQ.NS    | Price:    2.97 | Trend:   4.50% | Mom:  -1.66% | Risk: LOW       
  OMAXAUTO.NS     | Price:  196.30 | Trend:  -8.34% | Mom:   8.56% | Risk: LOW       
  INTENTECH.NS    | Price:   80.24 | Trend: -12.12% | Mom:   0.36% | Risk: LOW       
  COMMITTED.NS    | Price:  345.00 | Trend:   4.25% | Mom:  -1.34% | Risk: LOW       
  ATALREAL.NS     | Price:   33.48 | Trend:   6.37% | Mom:  -5.16% | Risk: LOW       
  ABAN.NS         | Price:   16.71 | Trend:   6.61% | Mom: -16.41% | Risk: LOW       
  WORTHPERI.NS    | Price:  157.27 | Trend:  10.60% | Mom:  -3.59% | Risk: LOW       
  TRIGYN.NS       | Price:   54.39 | Trend:   0.12% | Mom:   1.66% | Risk: LOW       
  FIDEL.NS        | Price:  140.00 | Trend:  -4.26% | Mom:   1.05% | Risk: LOW       
  SPECTSTM.NS     | Price:   62.55 | Trend:   3.67% | Mom:  -4.72% | Risk: LOW       
  PKTEA.NS        | Price:  732.20 | Trend:   0.36% | Mom:   5.84% | Risk: LOW       
  AMJLAND.NS      | Price:   38.57 | Trend:   1.03% | Mom:  -1.50% | Risk: LOW       
  INDOWIND.NS     | Price:    9.17 | Trend:   0.02% | Mom:   2.12% | Risk: LOW       
  GRCL.NS         | Price:  531.20 | Trend:  -5.35% | Mom:   1.19% | Risk: LOW       
  WINSOL.NS       | Price:  111.50 | Trend:  -5.93% | Mom:  -0.45% | Risk: LOW       
  RAJTV.NS        | Price:   10.49 | Trend:  -9.37% | Mom:   3.76% | Risk: LOW       
  EMMIL.NS        | Price:  124.55 | Trend:  -2.49% | Mom:   1.30% | Risk: LOW       
  AAREYDRUGS.NS   | Price:   81.20 | Trend:  -1.76% | Mom:  -0.33% | Risk: LOW       
  NATCAPSUQ.NS    | Price:  151.88 | Trend:   1.01% | Mom:  -2.04% | Risk: LOW       
  KAVDEFENCE.NS   | Price:   56.90 | Trend:  -5.65% | Mom:   0.00% | Risk: LOW       
  NECCLTD.NS      | Price:   15.80 | Trend:   0.31% | Mom:   3.74% | Risk: LOW       
  INCREDIBLE.NS   | Price:   33.01 | Trend:  -0.45% | Mom:   1.54% | Risk: LOW       
  TIPSFILMS.NS    | Price:  352.25 | Trend:   0.62% | Mom:  -6.13% | Risk: LOW       
  CENTEXT.NS      | Price:   20.64 | Trend:   2.88% | Mom: -10.26% | Risk: LOW       
  ENFUSE.NS       | Price:  164.00 | Trend:  -0.57% | Mom:  -0.61% | Risk: LOW       
  SIKKO.NS        | Price:    5.33 | Trend:  15.90% | Mom: -11.61% | Risk: LOW       
  AVROIND.NS      | Price:    9.09 | Trend:  -3.60% | Mom:   5.21% | Risk: LOW       
  TUNWAL.NS       | Price:   26.15 | Trend:  -1.68% | Mom:  -0.95% | Risk: LOW       
  MANAKALUCO.NS   | Price:   37.26 | Trend:   0.20% | Mom: -16.44% | Risk: LOW       
  AARTECH.NS      | Price:   48.29 | Trend:  -0.88% | Mom:   2.74% | Risk: LOW       
  LAL.NS          | Price:    8.76 | Trend:   2.28% | Mom:  -0.23% | Risk: LOW       
  AARVI.NS        | Price:  152.50 | Trend:   2.66% | Mom:  -0.79% | Risk: LOW       
  RSSOFTWARE.NS   | Price:   30.32 | Trend:  -8.57% | Mom:   2.71% | Risk: LOW       
  DYNAMIC.NS      | Price:  141.20 | Trend:  -7.39% | Mom:   4.17% | Risk: LOW       
  CANARYS.NS      | Price:   23.35 | Trend:  13.95% | Mom:  -1.48% | Risk: LOW       
  EMKAYTOOLS.NS   | Price:   93.50 | Trend:   0.27% | Mom:   5.06% | Risk: LOW       
  ENSER.NS        | Price:   15.35 | Trend:   4.71% | Mom:  -0.97% | Risk: LOW       
  SOMICONVEY.NS   | Price:   97.36 | Trend:  -0.25% | Mom:   3.66% | Risk: LOW       
  MAHESHWARI.NS   | Price:   73.38 | Trend:   0.76% | Mom:   0.71% | Risk: LOW       
  VR.NS           | Price:  136.60 | Trend:  13.66% | Mom:  -5.57% | Risk: LOW       
  IBLFL.NS        | Price:   61.45 | Trend:   3.44% | Mom:   0.74% | Risk: LOW       
  HINDCON.NS      | Price:   22.21 | Trend:   2.10% | Mom:  -1.29% | Risk: LOW       
  TEXMOPIPES.NS   | Price:   44.29 | Trend:  -0.01% | Mom:   1.79% | Risk: LOW       
  UMIYA-MRO.NS    | Price:   90.27 | Trend:   0.66% | Mom:   0.27% | Risk: LOW       
  MAGNUM.NS       | Price:   19.25 | Trend:  -1.16% | Mom:  -0.36% | Risk: LOW       
  SHREEOSFM.NS    | Price:   60.50 | Trend:   1.53% | Mom:   0.83% | Risk: LOW       
  AIROLAM.NS      | Price:   89.00 | Trend:  -0.57% | Mom:  -0.30% | Risk: LOW       
  RPPL.NS         | Price:   23.57 | Trend:   6.97% | Mom:  -8.68% | Risk: LOW       
  SHEETAL.NS      | Price:  323.00 | Trend:   6.32% | Mom:  -3.68% | Risk: LOW       
  HPIL.NS         | Price:  126.10 | Trend:  -0.04% | Mom:  -2.59% | Risk: LOW       
  STEELCITY.NS    | Price:   81.82 | Trend:   3.99% | Mom:  -2.93% | Risk: LOW       
  BTML.NS         | Price:    7.86 | Trend:  15.77% | Mom:  -1.87% | Risk: LOW       
  SILGO.NS        | Price:   72.40 | Trend:  -0.98% | Mom:   3.18% | Risk: LOW       
  MASTER.NS       | Price:  465.00 | Trend:  10.73% | Mom:  -6.44% | Risk: LOW       
  MAL.NS          | Price:   32.00 | Trend:  -2.43% | Mom:   2.40% | Risk: LOW       
  GREENCHEF.NS    | Price:   51.00 | Trend:   1.91% | Mom:  -1.45% | Risk: LOW       
  VITAL.NS        | Price:   51.22 | Trend:   0.31% | Mom:   1.53% | Risk: LOW       
  URBAN.NS        | Price:  144.30 | Trend:   7.38% | Mom:  -0.72% | Risk: LOW       
  MCL.NS          | Price:   58.23 | Trend:   3.80% | Mom:  -0.14% | Risk: LOW       
  BALPHARMA.NS    | Price:   85.93 | Trend:   0.42% | Mom:  -3.70% | Risk: LOW       
  SURANI.NS       | Price:  101.85 | Trend:  -0.96% | Mom:   2.67% | Risk: LOW       
  LOYALTEX.NS     | Price:  211.04 | Trend:   0.97% | Mom:  -1.84% | Risk: LOW       
  BAGFILMS.NS     | Price:    4.35 | Trend:  -4.56% | Mom:   0.69% | Risk: LOW       
  SECMARK.NS      | Price:  126.48 | Trend:   0.47% | Mom:  -0.53% | Risk: LOW       
  ZENITHEXPO.NS   | Price:  205.18 | Trend:  -0.26% | Mom:  -5.23% | Risk: LOW       
  ARTNIRMAN.NS    | Price:   41.06 | Trend:   1.15% | Mom:  -3.37% | Risk: LOW       
  GENSOL.NS       | Price:   17.56 | Trend: -10.36% | Mom:   0.98% | Risk: LOW       
  SIDDHIKA.NS     | Price:  208.00 | Trend:  -2.00% | Mom:  -0.60% | Risk: LOW       
  SCML.NS         | Price:   82.40 | Trend:   3.03% | Mom:  -0.72% | Risk: LOW       
  OMFURN.NS       | Price:   59.45 | Trend:   4.09% | Mom:  -0.83% | Risk: LOW       
  NEWJAISA.NS     | Price:   16.75 | Trend:  -0.37% | Mom:   3.40% | Risk: LOW       
  DCG.NS          | Price:   55.10 | Trend:   2.20% | Mom:  -0.99% | Risk: LOW       
  RAJMET.NS       | Price:    3.50 | Trend:   0.21% | Mom:   5.42% | Risk: LOW       
  DTL.NS          | Price:  120.00 | Trend:  -1.00% | Mom:   0.00% | Risk: LOW       
  REGENCERAM.NS   | Price:   35.91 | Trend:  -4.00% | Mom:   9.98% | Risk: LOW       
  MAHICKRA.NS     | Price:  257.50 | Trend:  -0.41% | Mom:  -6.36% | Risk: LOW       
  OLIL.NS         | Price:  409.10 | Trend:  -2.91% | Mom:  -0.99% | Risk: LOW       
  REFRACTORY.NS   | Price:   27.35 | Trend:  -2.29% | Mom:   8.10% | Risk: LOW       
  DIGIDRIVE.NS    | Price:   17.90 | Trend:  -1.72% | Mom:   1.42% | Risk: LOW       
  KAKATCEM.NS     | Price:  115.84 | Trend:  -0.22% | Mom:  -2.20% | Risk: LOW       
  MITCON.NS       | Price:   79.49 | Trend:   2.48% | Mom:   0.21% | Risk: LOW       
  HOLMARC.NS      | Price:  107.00 | Trend:   1.80% | Mom:  -3.08% | Risk: LOW       
  ZENITHSTL.NS    | Price:    5.41 | Trend:  -3.37% | Mom:   1.12% | Risk: LOW       
  NAMAN.NS        | Price:   44.00 | Trend:  -3.15% | Mom:   0.57% | Risk: LOW       
  ZENITHDRUG.NS   | Price:   42.65 | Trend:  -8.75% | Mom:   1.55% | Risk: LOW       
  DHRUV.NS        | Price:   24.35 | Trend:  -6.01% | Mom:   0.91% | Risk: LOW       
  SELMC.NS        | Price:   28.01 | Trend:  -1.57% | Mom:   2.30% | Risk: LOW       
  CAPTRUST.NS     | Price:   19.49 | Trend:  25.25% | Mom:   0.67% | Risk: LOW       
  GOYALALUM.NS    | Price:    6.41 | Trend:  -3.75% | Mom:  -0.31% | Risk: LOW       
  MANGALAM.NS     | Price:   27.68 | Trend:  -0.83% | Mom:   1.80% | Risk: LOW       
  IL&FSTRANS.NS   | Price:    2.07 | Trend:  -5.38% | Mom:  -0.96% | Risk: LOW       
  DIGIKORE.NS     | Price:   36.25 | Trend: -22.62% | Mom:   2.84% | Risk: LOW       
  BVCL.NS         | Price:   41.63 | Trend:  -0.14% | Mom:   0.70% | Risk: LOW       
  MOTOGENFIN.NS   | Price:   25.77 | Trend:  -6.93% | Mom:  -0.15% | Risk: LOW       
  ENERGYDEV.NS    | Price:   16.35 | Trend:  -2.72% | Mom:  -0.91% | Risk: LOW       
  KANDARP.NS      | Price:  101.50 | Trend:  -0.10% | Mom:  -1.22% | Risk: LOW       
  FONEBOX.NS      | Price:   94.70 | Trend:  14.51% | Mom:  -3.47% | Risk: LOW       
  AISL.NS         | Price:   57.85 | Trend:   0.69% | Mom:  -0.26% | Risk: LOW       
  CURAA.NS        | Price:   72.59 | Trend:  -5.59% | Mom:  -0.45% | Risk: LOW       
  SUNDARAM.NS     | Price:    1.23 | Trend:  -3.39% | Mom:   0.00% | Risk: LOW       
  MHHL.NS         | Price:   34.80 | Trend:   0.31% | Mom:  -1.00% | Risk: LOW       
  ALKALI.NS       | Price:   67.87 | Trend: -11.39% | Mom:   2.42% | Risk: LOW       
  DELTAMAGNT.NS   | Price:   58.49 | Trend:  -1.18% | Mom:  -0.17% | Risk: LOW       
  CEREBRAINT.NS   | Price:    2.81 | Trend: -10.54% | Mom:   0.00% | Risk: LOW       
  ARISTO.NS       | Price:  108.00 | Trend:   3.85% | Mom:  -1.19% | Risk: LOW       
  SRIVASAVI.NS    | Price:   81.00 | Trend:   2.25% | Mom: -10.00% | Risk: LOW       
  NARMADA.NS      | Price:   13.91 | Trend: -18.91% | Mom:   0.14% | Risk: LOW       
  ONDOOR.NS       | Price:  245.05 | Trend:   9.68% | Mom:  -2.76% | Risk: LOW       
  PULZ.NS         | Price:   24.45 | Trend:   1.61% | Mom:  -5.60% | Risk: LOW       
  ARABIAN.NS      | Price:   82.00 | Trend:  12.09% | Mom:  -8.53% | Risk: LOW       
  BLBLIMITED.NS   | Price:   16.00 | Trend:   0.72% | Mom:   0.31% | Risk: LOW       
  BANARBEADS.NS   | Price:  112.30 | Trend:   1.66% | Mom:  -1.37% | Risk: LOW       
  3PLAND.NS       | Price:   32.11 | Trend:   0.07% | Mom:  -0.03% | Risk: LOW       
  AMEYA.NS        | Price:  108.50 | Trend:  -0.71% | Mom:   4.03% | Risk: LOW       
  PARASPETRO.NS   | Price:    2.20 | Trend:   0.80% | Mom: -15.06% | Risk: LOW       
  MARCO.NS        | Price:   32.50 | Trend:   2.89% | Mom:  -2.99% | Risk: LOW       
  AHLADA.NS       | Price:   37.93 | Trend:  -1.90% | Mom:  -0.71% | Risk: LOW       
  SAIFL.NS        | Price:    5.10 | Trend:  -1.43% | Mom:   2.00% | Risk: LOW       
  LRRPL.NS        | Price:   86.00 | Trend:  -3.64% | Mom:   1.65% | Risk: LOW       
  ANSALAPI.NS     | Price:    3.35 | Trend:   7.97% | Mom:  -4.56% | Risk: LOW       
  SWASTIK.NS      | Price:   19.00 | Trend:   4.68% | Mom:  -1.30% | Risk: LOW       
  JETFREIGHT.NS   | Price:   22.51 | Trend:   0.61% | Mom:   0.22% | Risk: LOW       
  SERVICE.NS      | Price:   61.40 | Trend:   8.00% | Mom:   0.66% | Risk: LOW       
  TNTELE.NS       | Price:    8.95 | Trend:  -1.35% | Mom:  -0.89% | Risk: LOW       
  ICDSLTD.NS      | Price:   41.12 | Trend:   0.31% | Mom:  -2.14% | Risk: LOW       
  MANUGRAPH.NS    | Price:   16.02 | Trend:   5.35% | Mom:  -0.74% | Risk: LOW       
  LFIC.NS         | Price:  140.94 | Trend:  -1.72% | Mom:   1.02% | Risk: LOW       
  VINNY.NS        | Price:    1.06 | Trend:  -3.05% | Mom:  -0.93% | Risk: LOW       
  UWCSL.NS        | Price:  100.80 | Trend:   0.37% | Mom:   6.11% | Risk: LOW       
  HBSL.NS         | Price:   55.13 | Trend:   5.17% | Mom:  -2.49% | Risk: LOW       
  TARAPUR.NS      | Price:   15.50 | Trend:  -9.75% | Mom:  17.34% | Risk: LOW       
  KHAITANLTD.NS   | Price:  147.95 | Trend:   8.91% | Mom:  -5.31% | Risk: LOW       
  VISHWAS.NS      | Price:   40.05 | Trend: -13.08% | Mom:  -0.25% | Risk: LOW       
  21STCENMGM.NS   | Price:   43.31 | Trend:  18.15% | Mom:  -0.62% | Risk: LOW       
  PENTAGON.NS     | Price:   53.00 | Trend:  -2.66% | Mom:   4.54% | Risk: LOW       
  RULKA.NS        | Price:  108.00 | Trend:   5.32% | Mom:  -1.82% | Risk: LOW       
  SUPERSPIN.NS    | Price:    6.10 | Trend:   9.30% | Mom:  -4.09% | Risk: LOW       
  WEWIN.NS        | Price:   47.00 | Trend:  -0.07% | Mom:   0.00% | Risk: LOW       
  MOXSH.NS        | Price:  109.00 | Trend:  -0.25% | Mom:   2.83% | Risk: LOW       
  SEYAIND.NS      | Price:   12.45 | Trend:  -2.53% | Mom:  -0.64% | Risk: LOW       
  AMBICAAGAR.NS   | Price:   24.77 | Trend:  -0.08% | Mom:  -0.48% | Risk: LOW       
  MOHITIND.NS     | Price:   24.04 | Trend:   1.06% | Mom: -11.94% | Risk: LOW       
  KONTOR.NS       | Price:   55.95 | Trend:  -5.41% | Mom:   1.63% | Risk: LOW       
  SIGNORIA.NS     | Price:  162.00 | Trend:  22.23% | Mom:  -2.70% | Risk: LOW       
  AKSHAR.NS       | Price:    0.41 | Trend:  -3.44% | Mom:   0.00% | Risk: LOW       
  KEEPLEARN.NS    | Price:    1.91 | Trend:   0.01% | Mom:  -2.05% | Risk: LOW       
  AKG.NS          | Price:    8.92 | Trend: -10.80% | Mom:   3.96% | Risk: LOW       
  AGARWALFT.NS    | Price:   36.80 | Trend:  -2.80% | Mom:  -0.14% | Risk: LOW       
  MONOPHARMA.NS   | Price:    8.45 | Trend: -15.66% | Mom:   7.64% | Risk: LOW       
  KANANIIND.NS    | Price:    1.50 | Trend:  -1.34% | Mom:  -0.66% | Risk: LOW       
  NEUEON.NS       | Price:   15.24 | Trend:  -7.10% | Mom:   2.70% | Risk: LOW       
  SATIPOLY.NS     | Price:   44.70 | Trend:  16.57% | Mom:  -6.87% | Risk: LOW       
  KHANDSE.NS      | Price:   17.50 | Trend:  -0.04% | Mom:   0.57% | Risk: LOW       
  NAGREEKCAP.NS   | Price:   22.70 | Trend:  -5.80% | Mom:   1.07% | Risk: LOW       
  BILVYAPAR.NS    | Price:    4.05 | Trend:  -1.93% | Mom:  -0.74% | Risk: LOW       
  LIBAS.NS        | Price:   10.02 | Trend:  -5.69% | Mom:   2.45% | Risk: LOW       
  MICROPRO.NS     | Price:   18.90 | Trend:  -1.34% | Mom:   4.13% | Risk: LOW       
  HAVISHA.NS      | Price:    1.42 | Trend:  10.15% | Mom:  -2.74% | Risk: LOW       
  KSHITIJPOL.NS   | Price:    2.82 | Trend: -19.60% | Mom:   0.36% | Risk: LOW       
  SRPL.NS         | Price:    0.34 | Trend:  -2.58% | Mom:   3.03% | Risk: LOW       
  SPRL.NS         | Price:  102.50 | Trend:  -0.17% | Mom:   0.54% | Risk: LOW       
  MANAV.NS        | Price:   29.80 | Trend:  -4.57% | Mom:  27.08% | Risk: LOW       
  NIDAN.NS        | Price:   13.35 | Trend:  -0.67% | Mom:  -0.74% | Risk: LOW       
  SANGINITA.NS    | Price:   56.42 | Trend:   7.58% | Mom:  -4.53% | Risk: LOW       
  GUJRAFFIA.NS    | Price:   40.49 | Trend:   0.15% | Mom:   1.96% | Risk: LOW       
  GTECJAINX.NS    | Price:   29.98 | Trend:   5.85% | Mom:  -4.95% | Risk: LOW       
  RETAIL.NS       | Price:   17.01 | Trend:  -3.23% | Mom:   4.55% | Risk: LOW       
  BLUECHIP.NS     | Price:    1.96 | Trend:  -5.34% | Mom:  18.07% | Risk: LOW       
  NIRAJISPAT.NS   | Price:  216.00 | Trend:   6.38% | Mom:   0.00% | Risk: LOW       
  RADAAN.NS       | Price:    3.00 | Trend:  -0.81% | Mom:   0.67% | Risk: LOW       
  ISHAN.NS        | Price:    0.50 | Trend:  -4.58% | Mom:  11.11% | Risk: LOW       
  VERITAAS.NS     | Price:   33.30 | Trend:  -9.29% | Mom:   0.00% | Risk: LOW       
  SHUBHLAXMI.NS   | Price:   19.90 | Trend: -11.51% | Mom:   5.01% | Risk: LOW       
  ONELIFECAP.NS   | Price:   33.51 | Trend:  -3.71% | Mom:   1.89% | Risk: LOW       
  WINNY.NS        | Price:   33.70 | Trend:  -7.54% | Mom:  10.13% | Risk: LOW       
  TCIFINANCE.NS   | Price:   15.34 | Trend:  -9.48% | Mom:   1.19% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:    0.74 | Trend:  -3.42% | Mom:   0.00% | Risk: LOW       
  EUROTEXIND.NS   | Price:   14.00 | Trend:  -4.98% | Mom:   2.71% | Risk: LOW       
  INDIFRA.NS      | Price:   11.95 | Trend:  -2.11% | Mom:   0.00% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   15.89 | Trend:  -0.64% | Mom:   4.88% | Risk: LOW       
  ACCORD.NS       | Price:  198.35 | Trend:  11.93% | Mom:   0.00% | Risk: LOW       
  SABEVENTS.NS    | Price:  132.60 | Trend: -11.96% | Mom:   0.00% | Risk: LOW       
  ORTEL.NS        | Price:    2.10 | Trend:  16.82% | Mom:  -5.41% | Risk: LOW       
  RAJVIR.NS       | Price:    5.60 | Trend: -11.22% | Mom:  -0.71% | Risk: LOW       
  AHLWEST.NS      | Price:  559.95 | Trend:  -1.27% | Mom:   3.69% | Risk: LOW       

SELL SIGNALS (1024):
  HINDUNILVR.NS   | Price: 2030.00 | Target: 1905.68 | Risk: LOW        | Conf: 100%
  ITC.NS          | Price:  269.70 | Target:  250.00 | Risk: LOW        | Conf: 100%
  MARUTI.NS       | Price: 13565.00 | Target: 12658.57 | Risk: LOW        | Conf: 100%
  SUNPHARMA.NS    | Price: 1902.40 | Target: 1756.29 | Risk: LOW        | Conf: 80%
  ONGC.NS         | Price:  236.55 | Target:  217.07 | Risk: LOW        | Conf: 80%
  DMART.NS        | Price: 3940.00 | Target: 3540.00 | Risk: LOW        | Conf: 100%
  ADANIPOWER.NS   | Price:  203.70 | Target:  183.82 | Risk: LOW        | Conf: 100%
  ASIANPAINT.NS   | Price: 2640.00 | Target: 2406.82 | Risk: LOW        | Conf: 100%
  INDIGO.NS       | Price: 5110.00 | Target: 4616.25 | Risk: LOW        | Conf: 100%
  IOC.NS          | Price:  138.50 | Target:  128.27 | Risk: LOW        | Conf: 80%
  TATASTEEL.NS    | Price:  186.30 | Target:  167.86 | Risk: LOW        | Conf: 100%
  TMPV.NS         | Price:  314.40 | Target:  273.49 | Risk: LOW        | Conf: 100%
  JIOFIN.NS       | Price:  242.00 | Target:  216.27 | Risk: LOW        | Conf: 80%
  SBILIFE.NS      | Price: 1761.80 | Target: 1607.80 | Risk: LOW        | Conf: 100%
  TRENT.NS        | Price: 2905.00 | Target: 2573.14 | Risk: LOW        | Conf: 100%
  IRFC.NS         | Price:   85.99 | Target:   79.50 | Risk: LOW        | Conf: 100%
  ADANIGREEN.NS   | Price: 1308.00 | Target: 1154.07 | Risk: LOW        | Conf: 100%
  VBL.NS          | Price:  428.00 | Target:  383.48 | Risk: LOW        | Conf: 100%
  BPCL.NS         | Price:  311.00 | Target:  280.75 | Risk: LOW        | Conf: 80%
  AMBUJACEM.NS    | Price:  408.75 | Target:  366.75 | Risk: LOW        | Conf: 100%
  BANKBARODA.NS   | Price:  241.50 | Target:  220.28 | Risk: LOW        | Conf: 100%
  PFC.NS          | Price:  364.00 | Target:  323.30 | Risk: LOW        | Conf: 100%
  TATAPOWER.NS    | Price:  373.50 | Target:  346.21 | Risk: LOW        | Conf: 100%
  GODREJCP.NS     | Price:  933.00 | Target:  787.84 | Risk: LOW        | Conf: 100%
  CANBK.NS        | Price:  127.30 | Target:  114.44 | Risk: LOW        | Conf: 60%
  MAXHEALTH.NS    | Price:  990.50 | Target:  856.11 | Risk: LOW        | Conf: 100%
  ENRIN.NS        | Price: 3435.60 | Target: 2779.74 | Risk: LOW        | Conf: 100%
  CUMMINSIND.NS   | Price: 5107.50 | Target: 4446.07 | Risk: LOW        | Conf: 100%
  TATACONSUM.NS   | Price: 1049.00 | Target:  944.68 | Risk: LOW        | Conf: 100%
  POLYCAB.NS      | Price: 9054.00 | Target: 8229.89 | Risk: LOW        | Conf: 100%
  ADANIENSOL.NS   | Price: 1541.90 | Target: 1324.61 | Risk: LOW        | Conf: 100%
  APOLLOHOSP.NS   | Price: 8702.00 | Target: 7818.46 | Risk: LOW        | Conf: 80%
  SHREECEM.NS     | Price: 24280.00 | Target: 21696.07 | Risk: LOW        | Conf: 100%
  BSE.NS          | Price: 3312.70 | Target: 2754.02 | Risk: LOW        | Conf: 100%
  MANKIND.NS      | Price: 2384.00 | Target: 2166.68 | Risk: LOW        | Conf: 100%
  GMRAIRPORT.NS   | Price:   98.82 | Target:   87.14 | Risk: LOW        | Conf: 100%
  RECLTD.NS       | Price:  327.90 | Target:  287.95 | Risk: LOW        | Conf: 100%
  ICICIGI.NS      | Price: 1617.00 | Target: 1439.54 | Risk: LOW        | Conf: 80%
  WAAREEENER.NS   | Price: 2678.20 | Target: 2463.99 | Risk: LOW        | Conf: 80%
  BAJAJHFL.NS     | Price:   84.05 | Target:   78.93 | Risk: LOW        | Conf: 80%
  DABUR.NS        | Price:  398.45 | Target:  373.66 | Risk: LOW        | Conf: 100%
  LUPIN.NS        | Price: 2188.00 | Target: 1961.50 | Risk: LOW        | Conf: 100%
  JSWENERGY.NS    | Price:  544.70 | Target:  491.93 | Risk: LOW        | Conf: 100%
  SRF.NS          | Price: 2580.80 | Target: 2384.87 | Risk: LOW        | Conf: 80%
  IOB.NS          | Price:   33.18 | Target:   30.43 | Risk: LOW        | Conf: 100%
  GVT&D.NS        | Price: 4177.90 | Target: 3387.25 | Risk: LOW        | Conf: 100%
  RVNL.NS         | Price:  221.70 | Target:  196.02 | Risk: LOW        | Conf: 100%
  LLOYDSME.NS     | Price: 1831.70 | Target: 1535.70 | Risk: LOW        | Conf: 100%
  FORTIS.NS       | Price:  907.10 | Target:  778.37 | Risk: LOW        | Conf: 100%
  ATGL.NS         | Price:  639.60 | Target:  566.26 | Risk: LOW        | Conf: 100%
  COROMANDEL.NS   | Price: 1926.60 | Target: 1689.96 | Risk: LOW        | Conf: 100%
  TORNTPOWER.NS   | Price: 1246.30 | Target: 1098.44 | Risk: LOW        | Conf: 100%
  ALKEM.NS        | Price: 5350.00 | Target: 4699.27 | Risk: LOW        | Conf: 100%
  JSL.NS          | Price:  701.35 | Target:  621.46 | Risk: LOW        | Conf: 100%
  COLPAL.NS       | Price: 1889.00 | Target: 1725.79 | Risk: LOW        | Conf: 100%
  BHARATFORG.NS   | Price: 2041.00 | Target: 1726.46 | Risk: LOW        | Conf: 100%
  FACT.NS         | Price:  783.30 | Target:  688.30 | Risk: LOW        | Conf: 100%
  IRCTC.NS        | Price:  483.15 | Target:  435.99 | Risk: LOW        | Conf: 100%
  PIIND.NS        | Price: 2475.00 | Target: 2172.71 | Risk: LOW        | Conf: 100%
  LINDEINDIA.NS   | Price: 6672.00 | Target: 5786.77 | Risk: LOW        | Conf: 100%
  BIOCON.NS       | Price:  409.40 | Target:  366.60 | Risk: LOW        | Conf: 100%
  TATACOMM.NS     | Price: 1688.50 | Target: 1464.93 | Risk: LOW        | Conf: 100%
  GODFRYPHLP.NS   | Price: 2100.50 | Target: 1865.75 | Risk: LOW        | Conf: 100%
  JKCEMENT.NS     | Price: 5250.00 | Target: 4709.11 | Risk: LOW        | Conf: 100%
  UBL.NS          | Price: 1346.70 | Target: 1208.35 | Risk: LOW        | Conf: 100%
  PAGEIND.NS      | Price: 35480.00 | Target: 30440.48 | Risk: LOW        | Conf: 100%
